id,createdTime,Subcategory Name,Created Date,Status,Taxonomy Version,Parent Category,Last Updated,Solutions
recwWUuo92yUYeBwS,2025-01-28T07:45:44.000Z,Smart Water Metering,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Water Resilience""]",2025-02-09T21:43:29.000Z,"[""Energy Enterprise Metering System (EEMS)"",""Smart Meter Installation"",""My ATX Water (Advanced Metering Infrastructure)"",""My ATX Water (Advanced Metering Infrastructure)"",""Automated Meter Reading (AMR) Devices"",""Advanced Metering Infrastructure (AMI)"",""Advanced Metering Infrastructure"",""Advanced Metering Infrastructure (AMI) Systems"",""Smart Irrigation Controllers"",""Smart Irrigation Controllers"",""Advanced Metering Infrastructure (AMI) Network"",""Smart Water Meters"",""Smart Water Metering"",""Smart Water Metering for Demand Control"",""Smart Water Metering for Demand Control"",""Remote Water Meter Reading System"",""Automated Meter Reading (AMR) Devices""]"
recwWw58VRFlgZXN3,2025-01-28T07:45:34.000Z,Smart Grid Management Systems,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Infrastructure Adaptation""]",2025-02-09T21:43:29.000Z,"[""North Avenue Corridor Demonstration"",""Advanced Metering Infrastructure (AMI)"",""Internet-connected smart charging"",""Regional Coalition for EV Support"",""Real-time Pricing Information for Intelligent Charging"",""Internet-connected smart charging network"",""Plug-In EVerywhere network"",""Pilot and Adopt New Technology for Transportation Electrification"",""Smart Lighting Management System"",""Chicago Smart Lighting Management System"",""Electric Charging Infrastructure"",""Smart Traffic Infrastructure"",""City EV Fleet Electrification"",""Bronzeville Community Microgrid"",""Integrated Fares and Ride Payment Technologies"",""Smart Traffic Infrastructure"",""Distributed Energy Resources (DER) Expansion"",""Low-Carbon Distributed Energy Resources"",""EV Charging Infrastructure Analysis"",""Smart Community Initiative"",""Chicago Smart Lighting Program"",""Smart Lighting Program"",""Energy Storage for Grid Flexibility"",""Demand Response Optimization"",""Community Solar on Industrial Roofs"",""Real-Time Tracking of Snow-Clearing Operations"",""Smart Counters and Remote Control Systems"",""GPS Integration in Snow-Clearing Equipment"",""Distributed Generation and Microgrids"",""Green Urban Delivery Pilot Project"",""Electric Vehicle-to-Grid/Building Standards"",""Automated Meter Installation for Gas System Resilience"",""Smart-Grid Demonstration Projects"",""Smart Grid and Demand Response Program"",""Energy Enterprise Metering System (EEMS)"",""Automated Meter Installation for Gas System Resilience"",""Real-Time System Condition Assessment"",""Virtual Generation for Energy Curtailment"",""Distributed Generation and Microgrids"",""Smart Grid Technologies for Resilience"",""Smart Grid Demonstration Project"",""Smart Grid Demonstration Project"",""Smart Grid Demonstration Project"",""Real-Time Electricity Metering for Demand Response"",""Demand Response Program for Municipal Facilities"",""Smart Meters"",""Smart Grid Technologies for Power Sector"",""Intelligent Transportation Systems (ITS)"",""Gateless Tolling System"",""Solar Carport EV Charger"",""Community-Shared Solar Platforms"",""Smart Grid Technologies for Transmission Modernization"",""Smart Grid Technologies for Demand Management"",""NextGen Air Traffic Control System"",""Distributed Energy Resources"",""Demand Reduction and Distributed Generation"",""Smart Grid Technologies for Distributed Generation Integration"",""Electric Vehicle Charging Network"",""Communications-Based Train Control (CBTC)"",""Real-time Information Signs for Bus Service"",""Digital Interface for AV Management"",""Electric Vehicle Infrastructure Development"",""Autonomous Vehicles and On-Demand Transit Circulators"",""Renewable Energy and Energy Storage Systems"",""Connected Real-Time Navigation for Mobility Hubs"",""EV Infrastructure Development"",""Electric Vehicle (EV) Fleet Integration"",""Advanced Traffic Management System"",""Real-time Displays and Signal Priority"",""District Energy Microgrid-Ready Design"",""District Energy Microgrid-Ready Design"",""Smart Utilities Policy for Carbon-Neutral District Energy Systems"",""Ground Source Heat Pumps and Geothermal District Energy"",""Real-time Information Integration Initiative"",""Real-time Information Integration Initiative"",""District Energy Microgrid Systems"",""Utility-Scale Renewable Energy Projects"",""Solar Energy Generation Systems"",""Photovoltaic Solar Design Software"",""Microgrid Installation for Power Redundancy"",""Electric Vehicle Smart Charging and Microgrids"",""Intelligent Transportation Systems for Transit Priority"",""Smart City Infrastructure with IoT and Sensors"",""Solar-powered microgrid with smart controls"",""EV Charging Infrastructure Expansion"",""Universal Trip Planning and Fare App"",""Curb Management Systems"",""BWS Communication and Integration Protocols"",""Dynamic Parking Metering System"",""Online Platform for Solar Permitting"",""Dynamic Metering Rates"",""Electric Vehicle Charging Protocols"",""Battery Electric Transit Buses"",""Drive Electric Hawai‘i Consortium Support"",""EV Charging Infrastructure"",""EV Readiness Plan"",""Intelligent, Grid-Connected EV Charging Network"",""Municipal Energy Management"",""Micromobility Network Implementation"",""IoT and Big Data for Smart City Resilience"",""Smart Solar Program"",""Demand Response Programs"",""Smart Solar Program"",""Real-time Transit Signage"",""Solar and Energy Storage Integration"",""Residential Curbside Electric Vehicle Charging Pilot Program"",""Community Choice Aggregation for Clean Energy"",""Intelligent Micro-grid Networks"",""Smart Solar Program"",""Clean Energy Micro-grid Network"",""Clean Energy Micro-grids"",""Metro-wide Demand Response Program"",""Smart Waste Collection and Transfer Optimization"",""Smart Microgrid Controllers"",""Smart Mobility Transition Technology"",""Pre-wired Electric Vehicle Charging Infrastructure"",""Real-time Arrival Information for METRO Services"",""Community Solar and Rooftop Solar Programs"",""Microgrid Integration"",""Strategic Investment in Future-Focused and Resilient Infrastructure"",""5G-Enabled Smart Infrastructure"",""PickupPHL Real-Time Monitoring"",""GPS-based navigation for fuel efficiency"",""Real-time pricing with smarter appliances"",""Clean Energy and Smart Grid Infrastructure"",""Smart Grid Infrastructure"",""EV Charging Infrastructure with Solar Carports"",""Microgrid Projects"",""Microgrid Activities and Demand Response Programs"",""Solar Microgrid with Battery Storage and Energy Management System"",""Vehicle-to-Grid Integration"",""Smart Grid Infrastructure"",""Solar and Energy Storage Pilots"",""Solar Photovoltaic Systems with Storage and Microgrid"",""Smart Grid Infrastructure"",""Traffic Signal Optimization"",""Telematics and Exhaust Retrofit Technologies"",""Smart Transit, Parking, and Bike System"",""Interconnected Traffic Lights and Signals"",""Telematics Technologies and Exhaust Retrofits"",""City Fleet Telematics Program"",""Occupancy Sensors for Traffic Management"",""Occupancy Sensors and Traffic Signal Synchronization"",""Smart Transit, Parking, and Bike System"",""Smart Grid Technology Pilot"",""Cloud-based Computing Systems"",""Telematics in City Vehicles"",""Smart Transit, Parking, and Bike System"",""Occupancy Sensors and Traffic Signal Synchronization"",""Intelligent Transportation Systems (ITS)"",""Smart Grid and Technological Infrastructure"",""Smart Grid and Technological Infrastructure"",""Smart City Infrastructure Deployment"",""Equitable Infrastructure Growth Program"",""Smart Technologies for Service Quality Improvement"",""Green Button Standard Implementation"",""Green Button Standard Implementation"",""Smart Charging Infrastructure"",""On-site generation with battery storage and demand response"",""Battery Energy Storage Systems (BESS)"",""Demand Response Technologies"",""Smart Charging Technologies for Demand Response and Electric Vehicles"",""Mobility as a Service"",""Community Resiliency Centres with Microgrid Measures"",""Congestion Management Plan with Technology"",""Smart Signal Systems"",""Battery Storage and Smart Charging"",""Automatic Train Control"",""Automated Transit Shuttle Pilot Project"",""Smart Grid Integration in District Energy Systems"",""Energy Intelligence Network"",""Solar Microgrid Pilot"",""Demand Response Programs"",""District Scale Energy Systems"",""DC Microgrids Powered by Solar Photovoltaic Electricity"",""Snow Plow Tracker"",""Smart Meter Installation"",""Adaptive Traffic Signals"",""District Energy Pittsburgh"",""Smart Spine Corridors"",""Smart transportation system"",""Smart Transportation System"",""Mobility Data Sharing Platform"",""Microgrid Development"",""Integrated District-Based Microgrid Solutions"",""Smart Transportation System"",""Smart Commercial Transport Sharing"",""Smart and Sustainable Redevelopment Projects"",""Intelligent Transportation Systems"",""Smart Technologies for Peak Energy Usage"",""Real-time Demand Response System"",""Smart Networks and Micro Grid Networks"",""Smart Transport Network System"",""Community-based Virtual Power Plant"",""Smart Technologies for Energy Demand Management"",""Localized Smart Energy System Networks"",""Decentralised Renewable Energy Systems"",""Energy Demand Management Technologies"",""Smart Public Transport Network"",""Small-scale Smart Grids"",""Smart Meters for Households"",""Intelligent Traffic Management System (ITMS)"",""Intelligent Transit Management System"",""Intelligent Traffic Management System"",""Electric Vehicle Charging Network"",""Neighborhood Microgrids"",""Integrated Information System for Traffic Management"",""Integrated Traffic Management System"",""AI for Public Transport Mobility Optimization"",""Technology-driven infrastructure"",""Infrastructure Monitoring Sensors"",""SCADA-based Industrial Control System"",""Virtual Renewable Energy Power Plant"",""Virtual Power Plant"",""Smart Meters in Buildings"",""Remote access management system for underground facilities"",""AI-based Smart Surveillance"",""AI-based Smart Surveillance for Transportation"",""Smart Crossing with LED Traffic Screen"",""Smart Street Lighting Automation"",""Fully Adaptive Traffic Control System"",""Real-time transit and traffic information dissemination systems"",""Pilot EV chargers integrated with urban infrastructure"",""Rooftop Solar Promotion"",""Integrated Command and Control Center for Solid Waste Management"",""Energy Storage and Demand Flexibility"",""Grid-scale battery installation"",""Smart Urban Logistics Data Analysis"",""Traffic Management Scenarios with Smart Technologies"",""Smart Waste Collection Applications"",""Digital Signage for Engine Idling Reduction"",""Low-Cost Electric Vehicle Charging Points on Lamp Columns"",""Electronic Reservation Services for Loading/Unloading Areas"",""Oakland Digital Service Center"",""Smart city and cyber resilience program in Rotterdam"",""IoT and Big Data for Resilient Energy Systems"",""Smart Infrastructure Modernization"",""Biogas Plant Process Optimization"",""Smart Local Power Systems"",""Smart Grid System for Vehicle-to-Grid (V2G) and Vehicle-to-Building (V2B)"",""Automated Waste Processing System"",""Vehicle-to-Grid and Vehicle-to-Building Systems"",""Integrated Transport Management System"",""Intelligent Energy Systems"",""Smart Local Energy Systems with Vehicle-to-Grid (V2G) Integration"",""Electronic Monitoring of Vehicle Access Restrictions"",""Integrated Transport System Management"",""Energy Management Systems for Park & Ride"",""Multimodal Communication Hubs with Apps and Platforms"",""Smart Local Energy Systems with Vehicle-to-Grid and Vehicle-to-Building Integration"",""Smart Public Transport Passenger Amenities"",""Energy-Independent Islands with Energy Management Systems"",""Intelligent Transportation System (ITS) for Climate Adaptation"",""Bicycle and Electric Scooter System Development"",""Integrated Transport System Management"",""Advanced Traffic Management System (ATMS) for Tram Priority"",""Maintenance Operations Optimization"",""EcoDriving System for Electricity Consumption Reduction"",""Zero-emission public transport with real-time information"",""On-board Wi-Fi for Public Transport"",""Tram Prioritization System at Intersections"",""Electronic Information Boards with Real-Time Timetable Updates"",""ATMS System for Optimized Design and Implementation"",""Lighting Poles with Communication and Monitoring Functions"",""EV-Ready Building Standards"",""Smart LED Lighting with Environmental Monitoring"",""Smart City Lighting System"",""Smart LED Lighting with Environmental Monitoring"",""Smart Local Energy Systems"",""SCADA and IoT-WAN Communications Expansion"",""Smart Metering and Billing for Energy Efficiency"",""Smart Local Energy Systems"",""Vehicle-to-Grid and Vehicle-to-Building Energy Systems"",""Smart Local Energy Systems"",""Smart Local Energy Systems"",""Smart Controls and Demand-Side Energy Management"",""Intelligent Energy Systems and Related Storage"",""Integrated Ticketing for Public Transport"",""Grid Management System Upgrade"",""Flexible Grid Monitoring Platform"",""Integrated Ticketing System for Multimodal Transport"",""Smart Energy Management for Municipal Buyers"",""Smart Meter Deployment for Energy Efficiency"",""Integrated Ticketing System for Public Transport"",""Smart Metering and Billing for Energy Efficiency"",""Smart Local Energy Systems with Vehicle-to-Grid and Vehicle-to-Building Integration"",""Integrated Ticketing for Public Transport"",""Smart Local Energy Systems"",""Intelligent Traffic Management System (ITMS)"",""Intelligent Transit Management System"",""Adaptive Traffic Management System"",""Clean Energy and Smart Grid Infrastructure"",""Smart Grid Infrastructure"",""Green Omni Terminal Demonstration Project"",""Solar Microgrid with Battery Storage and Energy Management System"",""Smart Grid Infrastructure for Resilience"",""Vehicle to Grid Integration"",""Solar Photovoltaic Systems and Storage for Backup Power"",""Microgrid Expansion"",""Microgrid Projects for Neighborhood Resilience"",""Smart Grid Technology for Real-Time System Assessment"",""Smart Grid Technologies for Resilience"",""Electric Vehicle-to-Grid/Vehicle-to-Building Standards"",""Smart-Grid Demonstration Projects"",""Automated Gas Meter Installation"",""Real-time Electricity Metering"",""Demand Response Program for Municipal Facilities"",""Smart Grid Demonstration Project"",""Online Solar Map and Solar PV Performance Monitoring Network"",""Automated Meter Reading for Power and Gas"",""Utility-dispatchable DG and Targeted Energy Efficiency"",""Virtual Generation for Energy Curtailment"",""Smart Grid Demonstration Project"",""Bus Time Real-Time Information System"",""Intelligent Transportation Systems (ITS) for Congestion Reduction"",""Smart Meters for Parking Management"",""Smart Grid Technologies"",""Community-shared Solar PV Adoption"",""Resilient Solar PV with Energy Storage"",""Solar Carport EV Charger"",""Electric Vehicle Charging Network"",""Smart Grid Technologies"",""Demand Reduction, Energy Storage, and Distributed Generation"",""Decentralized Power Systems with Net-Metering"",""Smart Grid Technologies"",""Real-time Information Signs for Bus Service"",""Communications-Based Train Control (CBTC)""]"
recwjQr18jqZBjOpo,2025-01-28T07:45:42.000Z,Flood Barrier Controls,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Water Resilience""]",2025-01-28T07:45:42.000Z,
recwoep4C1dqDJhxZ,2025-01-28T07:45:40.000Z,Green Space Cooling Solutions,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Ecosystem Protection""]",2025-01-28T07:45:40.000Z,
recx2YszNTarTpsFY,2025-01-28T07:45:37.000Z,Post-Disaster Assessment Systems,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Emergency Management""]",2025-01-28T07:45:37.000Z,
recx55WDuzu1L7TG0,2025-01-28T07:45:46.000Z,Heat Stress Monitoring,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Health Adaptation""]",2025-02-09T21:43:29.000Z,"[""Heat Vulnerability Index Integration"",""Urban Heat Island Monitoring and Mitigation"",""Urban Heat Island Monitoring and Mitigation""]"
recxCB0oUUfKTy3s3,2025-01-28T07:45:28.000Z,Satellite Observation Systems,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Hazard Monitoring""]",2025-02-09T21:43:29.000Z,"[""Digital Elevation Model using LiDAR"",""LiDAR Data Update for Urban Heat Mitigation"",""LiDAR Technology for Urban Planning"",""Satellite Observation Systems for Disaster Risk Reduction"",""Satellite Imagery for Environmental Monitoring"",""Satellite Image Analysis for Green Infrastructure"",""Landslide Susceptibility Mapping"",""Satellite Imagery for Vulnerability Analysis"",""Satellite Imagery for Urban Flood Monitoring"",""Sea Level Rise Risk Mapping"",""Global Forest Change Monitoring"",""Satellite-Based Pollution Mapping"",""GIS and Remote Sensing for Spatial Analysis"",""Digital Elevation Model using LiDAR"",""LiDAR Data Updates for Urban Heat Mitigation""]"
recxzdLHozsCFElzA,2025-01-28T07:45:35.000Z,Crisis Communication Tools,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Emergency Management""]",2025-02-09T21:43:29.000Z,"[""Automated Communications for Disaster Data Sharing"",""Enhanced Communications for Emergency Preparation"",""Real-Time Communication Technologies for Emergency Management""]"
recy38TMC7fbU7tv4,2025-01-28T07:46:00.000Z,Economic Forecasting Tools,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Economic Resilience""]",2025-02-09T21:43:29.000Z,"[""MERIT System Dynamics Model"",""MERIT Economic Impact Modelling Tool"",""MERIT Economic Impact Assessment Tool"",""MERIT Model for Economic Impact"",""MERIT Economic Model"",""MERIT Model for Economic Impact Modelling"",""Advanced Outage and Economic Modelling Tools"",""MERIT Economic Impact Assessment Tool""]"
recy5ZlmQYzSr0XuG,2025-01-28T07:45:29.000Z,Flood Gauge Networks,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Hazard Monitoring""]",2025-02-09T21:43:29.000Z,"[""Citywide Flood Gauge and Sensor System Expansion"",""Hydrologic Monitoring Stations""]"
recy8ovl5cvEBuYaP,2025-01-28T07:45:38.000Z,Incident Command Software,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Emergency Management""]",2025-02-09T21:43:29.000Z,"[""WebEOC Integration for Incident Management""]"
recyAc0LSOGC52bSA,2025-01-28T07:45:34.000Z,Seismic Retrofitting Solutions,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Infrastructure Adaptation""]",2025-01-28T07:45:34.000Z,
recyZO3ADQ3NAJ4uy,2025-01-28T07:45:47.000Z,Resilient Healthcare Facilities,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Health Adaptation""]",2025-02-09T21:43:29.000Z,"[""Electronic Health Records (EHRs) and Telecommunication Redundancy"",""Healthy and Resilient Buildings Program"",""Electronic Health Record (EHR) Resiliency Program""]"
recyrCph6swfTOvBq,2025-01-28T07:45:45.000Z,Cooling Center Management Systems,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Health Adaptation""]",2025-02-09T21:43:29.000Z,"[""Real Estate Asset-Management System for Cooling Centers""]"
recz7SGnisK1irYYl,2025-01-28T07:45:51.000Z,Storage Facility Monitoring,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Food System Adaptation""]",2025-01-28T07:45:51.000Z,
recz8tMyH7P67pUru,2025-01-28T07:45:52.000Z,Social Network Platforms,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Community Resilience""]",2025-02-09T21:43:29.000Z,"[""Smart Cities Initiatives"",""Smart City Strategies for Resilience""]"
reczJNIOBxv8UfHAT,2025-01-28T07:45:56.000Z,Cost-Benefit Analysis Tools,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Adaptation Planning""]",2025-02-09T21:43:29.000Z,"[""Cost-Benefit Analysis Tools with Social and Economic Indicators"",""Digital Cost-Benefit Tools for Green Infrastructure"",""Digital Cost-Benefit Tools for Infrastructure Projects"",""Autocase Data Analysis"",""Cost-Benefit Analysis Tools"",""Autocase Cost-Benefit Analysis Tool""]"
reczVyDnNmmkGgSYl,2025-01-28T07:45:59.000Z,Market Disruption Monitoring,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Economic Resilience""]",2025-02-09T21:43:29.000Z,"[""Big Data Analysis for Business Risk Assessment""]"
reczfdQ3oSAVF52pQ,2025-01-28T07:45:54.000Z,Community Alert Networks,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Community Resilience""]",2025-02-09T21:43:29.000Z,"[""Real-time Commute Route Optimization"",""Real-time Commuter Information System"",""Open311 System"",""Open311 Modernization"",""NYC 311 Digital Enhancement"",""Smart Policing Strategy"",""Public Wi-Fi Network with Resiliency Features"",""Citywide Wireless Network for Resilience"",""Bus Lane Camera Enforcement System"",""Real-time Bus Information System"",""Neighborhoods.nyc Digital Tools"",""Real-Time Bus Information System"",""Digital Communications Transition"",""Digital Communications Transition"",""Bus-tracking technology"",""Transit app"",""Web-based Emissions Tracking Portal"",""Automated Speed Enforcement"",""Smart Cities Technology for Resilience"",""Hustle Text Messaging Platform"",""L.A. CyberLab Cybersecurity Platform"",""City-wide Wi-Fi and High-Speed Internet"",""City Government-to-Citizen Communication"",""Smartphone Application for Infrastructure Maintenance"",""Online Grievance Redressal Portal"",""City Transport Management App"",""Real-Time Transport Notification System"",""Urban Safety Monitoring System"",""Wi-Fi and Environmental Monitoring System"",""Expanded Wireless Internet Access"",""Citywide LinkNYC Network for Free Internet Access"",""Bus Lane Camera Enforcement"",""Neighborhoods.nyc Digital Tools"",""Real-time Bus Information System""]"
reczjsMwr8wJsDsIT,2025-01-28T07:45:48.000Z,Public Health Response Tools,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Health Adaptation""]",2025-02-09T21:43:29.000Z,"[""Coordination with Public Health Organizations"",""Public Health Information Systems"",""Real-time Water Quality Monitoring and Public Health Integration""]"
reczmtWeMygxR90ac,2025-01-28T07:45:32.000Z,Passive Cooling Infrastructure,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Infrastructure Adaptation""]",2025-01-28T07:45:32.000Z,
